#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_20120701_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Nov 20, 2023)
#  3. Bx (nT), GSE
#  4. By (nT), GSE
#  5. Bz (nT), GSE
#  6. Flow Speed (km/s), GSE
#  7. Proton density (n/cc) (last currently-available OMNI plasma data Nov 20, 2023)
#  8. Temperature (K)
#  9. Plasma beta
#       NOTES:  Derived parameters are obtained from the following equations. Plasma beta = [(T*4.16/10**5) + 5.34] * Np / B**2 (B in nT)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,MAG_AVG_B-VECTOR_nT,BX__GSE_nT,BY__GSE_nT,BZ__GSE_nT,FLOW_SPEED__GSE_km/s,PROTON_DENSITY_n/cc,TEMPERATURE_K,PLASMA_BETA_
2012-07-14T17:20:00.000Z,4.85000,-1.79000,-3.23000,-1.69000,364.100,4.13000,48863.0,1.30000
2012-07-14T17:25:00.000Z,5.41000,-1.20000,-2.73000,-2.06000,415.200,5.58000,247707.,3.67000
2012-07-14T17:30:00.000Z,5.35000,-0.830000,-3.25000,-1.12000,366.800,3.46000,37192.0,0.800000
2012-07-14T17:35:00.000Z,5.70000,-1.08000,-4.06000,-1.33000,387.400,3.93000,51188.0,0.920000
2012-07-14T17:40:00.000Z,5.61000,-1.88000,-3.49000,-2.66000,408.500,4.27000,154839.,2.04000
2012-07-14T17:45:00.000Z,6.60000,-2.07000,-2.04000,-3.47000,369.400,3.09000,28545.0,0.640000
2012-07-14T17:50:00.000Z,5.19000,-2.39000,-3.56000,-2.76000,361.400,3.49000,37363.0,0.900000
2012-07-14T17:55:00.000Z,5.86000,-2.20000,-3.14000,-3.77000,369.700,3.90000,50000.0,0.840000
2012-07-14T18:00:00.000Z,6.43000,-3.20000,-1.91000,-5.00000,362.500,4.88000,70915.0,0.970000
2012-07-14T18:05:00.000Z,6.30000,-3.76000,1.27000,-3.65000,359.100,5.21000,77767.0,1.18000
2012-07-14T18:10:00.000Z,10.5600,-2.33000,8.19000,-5.04000,426.400,7.65000,103766.,1.11000
2012-07-14T18:15:00.000Z,15.2900,-1.90000,10.1400,-8.41000,573.400,12.8600,405581.,1.18000
2012-07-14T18:20:00.000Z,11.1200,-2.98000,7.74000,-6.11000,514.100,8.54000,968863.,3.38000
2012-07-14T18:25:00.000Z,11.0200,-3.56000,7.49000,-6.77000,565.200,10.3300,1.01298e+06,4.39000
2012-07-14T18:30:00.000Z,8.25000,-3.58000,4.84000,-4.41000,373.800,4.70000,67088.0,0.610000
2012-07-14T18:35:00.000Z,8.25000,-2.24000,5.74000,-3.97000,531.600,8.69000,889518.,6.07000
2012-07-14T18:40:00.000Z,11.3400,-1.44000,5.56000,-9.01000,511.100,8.76000,487835.,2.18000
2012-07-14T18:45:00.000Z,11.5000,-0.620000,6.95000,-8.54000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T18:50:00.000Z,12.1000,1.17000,8.80000,-7.47000,602.000,9.58000,604971.,2.09000
2012-07-14T18:55:00.000Z,13.6600,-2.80000,10.7400,-0.0600000,597.500,11.0700,365061.,1.22000
2012-07-14T19:00:00.000Z,15.0300,-5.26000,7.82000,0.820000,602.800,9.83000,375262.,0.930000
2012-07-14T19:05:00.000Z,16.0000,1.54000,10.7000,-11.6500,584.000,8.00000,363817.,0.590000
2012-07-14T19:10:00.000Z,15.9300,2.02000,9.08000,-12.8200,586.300,8.92000,572999.,1.04000
2012-07-14T19:15:00.000Z,15.7600,0.230000,11.0100,-11.1600,565.900,9.71000,341636.,0.810000
2012-07-14T19:20:00.000Z,14.4900,-0.570000,10.2100,-10.0900,579.300,9.07000,356184.,0.980000
2012-07-14T19:25:00.000Z,15.3800,0.200000,12.4100,-8.86000,584.900,8.93000,321336.,0.710000
2012-07-14T19:30:00.000Z,12.3800,-2.84000,10.5500,-5.08000,574.100,9.61000,290007.,1.09000
2012-07-14T19:35:00.000Z,13.4900,-3.30000,11.6800,-5.69000,574.300,10.8200,327444.,1.14000
2012-07-14T19:40:00.000Z,14.5700,-4.08000,12.5500,-6.08000,574.300,10.6600,305152.,0.910000
2012-07-14T19:45:00.000Z,14.1600,-0.940000,12.1900,-6.87000,574.800,11.2300,287373.,0.940000
2012-07-14T19:50:00.000Z,13.7300,-1.20000,11.4400,-7.13000,567.700,10.1400,384977.,1.21000
2012-07-14T19:55:00.000Z,11.3600,-1.93000,8.38000,-7.16000,578.700,10.2200,524813.,2.17000
2012-07-14T20:00:00.000Z,10.4700,-0.790000,8.91000,-2.26000,587.700,11.2700,631235.,3.44000
2012-07-14T20:05:00.000Z,6.64000,-0.560000,3.31000,-3.44000,593.800,10.8400,684663.,8.51000
2012-07-14T20:10:00.000Z,7.30000,-0.0700000,1.86000,-6.85000,593.700,10.7300,775216.,7.73000
2012-07-14T20:15:00.000Z,7.69000,0.410000,2.12000,-7.35000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T20:20:00.000Z,13.1900,-3.61000,5.31000,-11.4300,583.600,8.65000,445172.,1.18000
2012-07-14T20:25:00.000Z,14.2600,-4.59000,6.61000,-11.3200,572.200,9.94000,364102.,0.940000
2012-07-14T20:30:00.000Z,14.4100,-5.09000,9.71000,-8.40000,561.300,10.9700,250516.,0.840000
2012-07-14T20:35:00.000Z,13.5900,-5.83000,8.27000,-8.18000,562.400,11.7200,303531.,1.16000
2012-07-14T20:40:00.000Z,12.7100,-8.28000,8.67000,-2.22000,566.700,12.7600,402132.,1.76000
2012-07-14T20:45:00.000Z,12.0100,-8.87000,7.55000,-0.790000,575.800,12.6500,490355.,2.28000
2012-07-14T20:50:00.000Z,12.7500,-11.1200,5.02000,3.67000,564.700,11.3700,433520.,1.77000
2012-07-14T20:55:00.000Z,12.5800,-10.8500,4.78000,4.13000,566.200,11.3800,468727.,1.75000
2012-07-14T21:00:00.000Z,14.6100,-9.51000,9.87000,-1.17000,558.200,11.4300,375306.,1.16000
2012-07-14T21:05:00.000Z,15.1200,-10.8400,9.24000,-1.14000,550.200,11.5200,360457.,1.03000
2012-07-14T21:10:00.000Z,13.5100,-10.4100,7.59000,0.570000,562.300,13.3100,370733.,1.52000
2012-07-14T21:15:00.000Z,12.4000,-9.58000,7.20000,-0.480000,568.700,13.4600,425620.,1.99000
2012-07-14T21:20:00.000Z,12.2000,-4.22000,9.32000,-6.44000,575.000,12.7600,404247.,1.94000
2012-07-14T21:25:00.000Z,12.0800,-3.48000,9.21000,-6.55000,571.700,13.4100,413277.,2.22000
2012-07-14T21:30:00.000Z,14.5700,-2.27000,9.57000,-10.6700,585.900,13.4100,238192.,0.980000
2012-07-14T21:35:00.000Z,15.4500,-5.18000,10.9400,-9.35000,581.600,12.8500,232988.,0.810000
2012-07-14T21:40:00.000Z,16.1100,-1.38000,10.2700,-10.8500,583.700,13.8000,210120.,0.760000
2012-07-14T21:45:00.000Z,17.5300,-12.6200,11.2100,2.62000,580.200,15.8200,155304.,0.610000
2012-07-14T21:50:00.000Z,14.6300,-10.9400,6.05000,6.04000,572.000,16.7000,114072.,0.900000
2012-07-14T21:55:00.000Z,11.0600,-4.96000,-2.69000,8.20000,564.600,26.6200,105449.,2.14000
2012-07-14T22:00:00.000Z,14.5000,-11.0800,2.87000,8.87000,551.400,23.8400,103514.,1.13000
2012-07-14T22:05:00.000Z,16.5800,-11.6600,4.35000,10.9100,563.600,18.4700,105304.,0.600000
2012-07-14T22:10:00.000Z,15.7000,-10.0300,6.52000,10.0200,553.800,22.6700,111034.,1.01000
2012-07-14T22:15:00.000Z,11.7200,-4.64000,7.55000,4.62000,559.300,25.8900,114632.,2.07000
2012-07-14T22:20:00.000Z,11.0800,7.25000,2.73000,-6.79000,558.900,27.6900,137973.,2.51000
2012-07-14T22:25:00.000Z,12.4700,7.05000,-2.82000,-8.12000,569.000,20.1600,257222.,2.05000
2012-07-14T22:30:00.000Z,13.6100,8.77000,-5.83000,-7.99000,573.200,17.2000,304095.,1.67000
2012-07-14T22:35:00.000Z,17.2300,10.4300,-10.1000,-7.00000,578.100,14.6800,420345.,1.14000
2012-07-14T22:40:00.000Z,19.6700,8.57000,-17.6100,0.120000,591.400,11.3100,544864.,0.820000
2012-07-14T22:45:00.000Z,20.2100,8.95000,-17.9900,-0.580000,594.800,11.5100,594728.,0.850000
2012-07-14T22:50:00.000Z,20.3100,7.86000,-18.6400,0.0200000,597.400,11.5400,541535.,0.780000
2012-07-14T22:55:00.000Z,20.5600,7.76000,-18.9500,1.08000,603.000,11.7000,490531.,0.720000
2012-07-14T23:00:00.000Z,21.6600,4.19000,-19.4500,8.03000,618.400,9.46000,656170.,0.660000
2012-07-14T23:05:00.000Z,21.1700,1.63000,-17.9900,10.7600,629.900,9.13000,748995.,0.750000
2012-07-14T23:10:00.000Z,22.3100,1.65000,-18.6600,11.5300,625.200,8.53000,656956.,0.560000
2012-07-14T23:15:00.000Z,21.8700,4.02000,-19.5100,8.91000,615.200,8.40000,630677.,0.550000
2012-07-14T23:20:00.000Z,22.5300,-7.32000,-7.65000,19.8000,99999.9,999.990,1.00000e+07,999.990
2012-07-14T23:25:00.000Z,22.2900,-6.47000,-5.73000,20.4000,645.900,11.0700,459160.,0.550000
2012-07-14T23:30:00.000Z,21.3800,-5.62000,-3.94000,19.9100,647.700,11.1800,435143.,0.620000
2012-07-14T23:35:00.000Z,17.0300,-7.57000,6.46000,13.2400,658.200,16.5400,344950.,1.05000
2012-07-14T23:40:00.000Z,16.8900,-7.29000,11.8200,9.21000,653.200,28.5200,196442.,1.35000
2012-07-14T23:45:00.000Z,15.5600,-6.81000,11.4000,2.59000,654.400,22.4900,235791.,1.49000
2012-07-14T23:50:00.000Z,14.9600,-7.64000,12.3400,0.440000,664.000,23.6000,280705.,1.80000
2012-07-14T23:55:00.000Z,17.4300,-7.55000,12.5800,9.00000,672.600,20.3800,271676.,1.14000
2012-07-15T00:00:00.000Z,11.9500,-3.12000,8.09000,7.96000,683.400,18.3400,270450.,1.46000
2012-07-15T00:05:00.000Z,13.9700,-3.23000,10.4200,8.66000,664.300,21.7600,301615.,1.91000
2012-07-15T00:10:00.000Z,13.4400,-3.67000,10.9500,6.72000,662.400,20.6700,313956.,2.04000
2012-07-15T00:15:00.000Z,9.09000,-3.93000,4.74000,5.53000,660.200,22.6800,427192.,6.38000
2012-07-15T00:20:00.000Z,10.1700,-1.47000,5.06000,8.14000,665.200,20.9400,436313.,5.85000
2012-07-15T00:25:00.000Z,13.1900,-4.01000,8.16000,7.56000,676.000,17.2100,359677.,2.01000
2012-07-15T00:30:00.000Z,13.3200,-10.5800,5.41000,-5.07000,683.500,15.4300,339360.,1.70000
2012-07-15T00:35:00.000Z,10.8900,-4.67000,5.38000,3.53000,683.600,17.2200,405253.,3.44000
2012-07-15T00:40:00.000Z,9.23000,7.48000,-4.03000,3.23000,643.900,24.1100,294565.,5.44000
2012-07-15T00:45:00.000Z,10.5600,8.51000,-5.90000,1.49000,644.300,23.0600,165901.,2.61000
2012-07-15T00:50:00.000Z,5.80000,3.42000,-3.35000,0.130000,649.200,21.3300,172513.,5.12000
2012-07-15T00:55:00.000Z,6.76000,3.29000,-5.68000,-0.530000,646.900,21.1300,222525.,9.48000
2012-07-15T01:00:00.000Z,7.68000,1.84000,2.35000,-1.29000,658.200,22.3000,191967.,5.86000
2012-07-15T01:05:00.000Z,9.56000,7.31000,1.69000,-2.05000,669.400,21.6400,166397.,3.23000
2012-07-15T01:10:00.000Z,10.8900,9.39000,-5.25000,-1.46000,681.800,18.3200,104063.,1.54000
2012-07-15T01:15:00.000Z,10.0400,8.91000,-3.69000,-2.34000,677.600,17.3500,131120.,2.42000
2012-07-15T01:20:00.000Z,8.26000,6.11000,0.890000,-3.47000,675.600,17.6100,139160.,2.15000
2012-07-15T01:25:00.000Z,9.05000,1.67000,8.53000,-0.350000,657.800,21.6400,207660.,4.71000
2012-07-15T01:30:00.000Z,6.65000,4.16000,0.870000,2.08000,645.100,24.7600,204206.,13.1000
2012-07-15T01:35:00.000Z,7.05000,3.08000,-5.49000,-0.0900000,644.200,23.2400,210030.,7.67000
2012-07-15T01:40:00.000Z,12.4100,10.3600,5.90000,-1.70000,650.200,18.6500,227831.,2.15000
2012-07-15T01:45:00.000Z,14.9700,13.7100,-2.62000,-3.23000,671.600,13.2700,226312.,0.890000
2012-07-15T01:50:00.000Z,14.8400,7.79000,-11.4700,-3.85000,659.500,13.4300,213807.,0.830000
2012-07-15T01:55:00.000Z,17.9100,7.55000,-16.0600,-1.04000,646.400,10.3700,236780.,0.510000
2012-07-15T02:00:00.000Z,17.5100,10.8600,-12.6800,-2.44000,634.400,7.25000,281396.,0.400000
2012-07-15T02:05:00.000Z,17.5600,14.6000,-9.50000,-1.64000,623.200,6.53000,418841.,0.480000
2012-07-15T02:10:00.000Z,16.2700,12.7500,-9.81000,-1.62000,635.500,8.25000,306812.,0.560000
2012-07-15T02:15:00.000Z,15.7100,12.8200,-8.98000,0.730000,649.800,7.88000,361993.,0.650000
2012-07-15T02:20:00.000Z,16.7000,15.3300,-6.18000,1.01000,627.000,5.85000,228929.,0.310000
2012-07-15T02:25:00.000Z,16.8500,14.9100,-7.73000,0.460000,649.200,6.36000,291612.,0.390000
2012-07-15T02:30:00.000Z,17.4700,16.2000,-6.09000,-1.33000,655.700,7.06000,206942.,0.320000
2012-07-15T02:35:00.000Z,17.4400,16.4800,-4.36000,-3.29000,635.700,6.77000,214913.,0.320000
2012-07-15T02:40:00.000Z,16.9500,15.9500,-3.59000,-4.06000,641.900,6.83000,228098.,0.350000
2012-07-15T02:45:00.000Z,14.5800,13.0100,0.0200000,-5.61000,652.600,11.1100,305004.,1.04000
2012-07-15T02:50:00.000Z,11.5200,4.56000,6.57000,-6.20000,665.800,13.7400,241811.,1.59000
2012-07-15T02:55:00.000Z,10.9000,-3.27000,9.44000,-3.69000,640.000,15.1300,198482.,1.73000
2012-07-15T03:00:00.000Z,10.4500,-5.83000,8.34000,-2.19000,638.400,15.1700,164446.,1.69000
2012-07-15T03:05:00.000Z,9.37000,-2.16000,7.46000,-3.97000,650.400,15.0800,156918.,2.09000
2012-07-15T03:10:00.000Z,9.49000,-5.50000,6.58000,-3.92000,649.400,14.7000,171552.,1.98000
2012-07-15T03:15:00.000Z,9.74000,-5.51000,7.04000,-3.73000,99999.9,999.990,1.00000e+07,999.990
2012-07-15T03:20:00.000Z,9.79000,-5.47000,7.30000,-3.38000,652.100,13.5500,135471.,1.56000
2012-07-15T03:25:00.000Z,9.78000,-5.93000,6.87000,-3.17000,654.600,14.8300,167553.,1.91000
2012-07-15T03:30:00.000Z,10.0500,-6.72000,5.82000,-3.77000,655.500,14.6000,196210.,1.99000
2012-07-15T03:35:00.000Z,9.98000,-8.36000,4.49000,-2.13000,657.100,15.6100,234930.,2.39000
2012-07-15T03:40:00.000Z,9.49000,-4.83000,5.40000,-4.91000,666.500,18.0100,172314.,2.59000
2012-07-15T03:45:00.000Z,9.06000,3.85000,2.47000,-5.33000,672.300,19.7300,189037.,3.16000
2012-07-15T03:50:00.000Z,9.07000,7.09000,0.250000,-3.56000,675.500,21.6100,383582.,5.63000
2012-07-15T03:55:00.000Z,11.6300,-10.7600,3.11000,-2.71000,654.000,18.3700,190886.,1.89000
2012-07-15T04:00:00.000Z,12.7600,-12.5400,1.65000,-1.44000,652.700,16.3700,144755.,1.16000
2012-07-15T04:05:00.000Z,12.6000,-12.5700,0.240000,-0.610000,659.700,18.4200,142660.,1.32000
2012-07-15T04:10:00.000Z,13.0600,-12.9000,-0.0800000,1.32000,652.100,18.8400,143089.,1.38000
2012-07-15T04:15:00.000Z,12.6100,-12.3400,-0.740000,2.14000,639.100,18.6900,160839.,1.44000
2012-07-15T04:20:00.000Z,8.93000,-7.75000,2.92000,2.37000,642.000,22.2200,240988.,4.37000
2012-07-15T04:25:00.000Z,8.05000,-6.24000,1.94000,3.07000,643.500,22.0100,248758.,5.72000
2012-07-15T04:30:00.000Z,7.46000,-0.250000,-6.68000,1.36000,638.400,22.7100,267216.,9.29000
2012-07-15T04:35:00.000Z,12.8100,3.19000,-2.39000,-8.75000,637.400,20.7700,262049.,2.36000
2012-07-15T04:40:00.000Z,6.58000,1.95000,3.82000,-2.88000,641.800,22.5600,257353.,9.97000
2012-07-15T04:45:00.000Z,12.2200,10.2100,1.10000,-5.20000,640.600,22.9800,274365.,2.59000
2012-07-15T04:50:00.000Z,10.9400,9.53000,-2.50000,-4.50000,656.800,22.1000,311348.,3.38000
2012-07-15T04:55:00.000Z,9.92000,3.35000,-6.24000,-2.39000,647.000,21.1700,274700.,3.58000
2012-07-15T05:00:00.000Z,8.20000,5.44000,-3.09000,-4.14000,614.700,23.0600,245213.,5.64000
2012-07-15T05:05:00.000Z,5.95000,3.22000,-3.93000,-1.85000,626.000,24.1600,250523.,12.6800
2012-07-15T05:10:00.000Z,3.55000,0.100000,-0.220000,-0.510000,626.000,23.7100,242866.,28.9500
2012-07-15T05:15:00.000Z,3.74000,-2.41000,-2.36000,-0.0100000,632.500,23.8400,243803.,52.8900
2012-07-15T05:20:00.000Z,6.45000,-4.60000,-3.78000,2.38000,634.400,23.1900,265058.,9.95000
2012-07-15T05:25:00.000Z,8.02000,4.47000,0.820000,-1.99000,628.800,21.1300,184201.,4.66000
2012-07-15T05:30:00.000Z,8.54000,7.55000,3.35000,-2.11000,622.400,22.8500,191630.,3.77000
2012-07-15T05:35:00.000Z,7.71000,6.37000,2.92000,1.55000,622.400,22.8500,191630.,3.40000
2012-07-15T05:40:00.000Z,7.75000,4.64000,2.40000,-0.390000,617.000,23.0400,220987.,8.27000
2012-07-15T05:45:00.000Z,8.40000,6.93000,1.21000,-0.300000,604.700,21.5800,186900.,4.21000
2012-07-15T05:50:00.000Z,10.2300,1.24000,-0.0500000,2.62000,614.100,22.4500,183179.,2.87000
2012-07-15T05:55:00.000Z,8.81000,1.18000,-0.530000,1.20000,627.200,24.4900,218709.,4.89000
2012-07-15T06:00:00.000Z,8.21000,6.77000,-0.0400000,-1.85000,608.500,23.8500,216465.,4.93000
2012-07-15T06:05:00.000Z,13.2900,9.48000,6.03000,-4.48000,598.400,21.9000,168605.,3.49000
2012-07-15T06:10:00.000Z,13.6900,10.9600,7.25000,-3.65000,593.000,23.3500,123127.,1.40000
2012-07-15T06:15:00.000Z,10.0100,8.43000,4.66000,-2.54000,586.500,30.6800,143256.,3.46000
2012-07-15T06:20:00.000Z,11.8000,9.65000,4.34000,-4.48000,585.200,33.2000,133315.,2.66000
2012-07-15T06:25:00.000Z,12.7200,9.92000,6.90000,-3.94000,588.900,31.4500,113000.,1.85000
2012-07-15T06:30:00.000Z,11.6000,7.48000,7.33000,-2.90000,587.200,33.4100,124964.,2.79000
2012-07-15T06:35:00.000Z,19.0400,-2.68000,9.61000,10.3800,593.800,25.8500,225483.,1.11000
2012-07-15T06:40:00.000Z,19.8300,-6.53000,-1.92000,2.94000,620.200,17.4500,211420.,0.630000
2012-07-15T06:45:00.000Z,15.8600,5.95000,3.21000,-5.01000,585.800,16.7300,534078.,8.77000
2012-07-15T06:50:00.000Z,18.3700,11.3800,8.15000,-7.71000,600.600,13.3600,509498.,6.80000
2012-07-15T06:55:00.000Z,26.9500,20.4800,7.47000,-15.6600,650.100,6.45000,109544.,0.0900000
2012-07-15T07:00:00.000Z,26.0500,18.0400,12.9900,-13.4400,576.300,9.64000,265981.,0.230000
2012-07-15T07:05:00.000Z,26.5600,19.1300,11.1900,-14.6400,580.400,11.3000,189627.,0.210000
2012-07-15T07:10:00.000Z,26.1800,19.3200,12.5200,-12.3700,571.200,13.8800,292897.,0.360000
2012-07-15T07:15:00.000Z,26.2600,19.2900,12.3700,-12.7600,579.300,12.6800,268200.,0.310000
2012-07-15T07:20:00.000Z,26.6600,19.6600,12.9100,-12.5000,589.000,10.7100,234429.,0.230000
2012-07-15T07:25:00.000Z,26.6800,19.7300,10.9000,-14.2300,606.200,10.3100,132252.,0.150000
2012-07-15T07:30:00.000Z,27.2700,19.6100,11.7300,-14.8500,609.900,9.18000,92837.0,0.110000
2012-07-15T07:35:00.000Z,27.0900,19.5200,11.4100,-14.9100,607.800,8.12000,97438.0,0.100000
2012-07-15T07:40:00.000Z,27.5300,20.0900,10.8400,-15.3800,599.900,9.36000,81763.0,0.110000
2012-07-15T07:45:00.000Z,27.4300,20.0200,10.7700,-15.3300,610.900,7.36000,115642.,0.100000
2012-07-15T07:50:00.000Z,27.6600,20.6300,10.3000,-15.2700,599.800,6.99000,115378.,0.0900000
2012-07-15T07:55:00.000Z,27.6000,20.6200,10.2200,-15.2200,615.000,8.92000,71570.0,0.100000
2012-07-15T08:00:00.000Z,27.5300,21.6300,10.0900,-13.6600,613.000,8.95000,93374.0,0.110000
2012-07-15T08:05:00.000Z,27.5200,22.2400,9.83000,-12.8100,621.600,8.77000,97665.0,0.110000
2012-07-15T08:10:00.000Z,27.5700,21.6400,9.81000,-13.9300,625.500,9.00000,92773.0,0.110000
2012-07-15T08:15:00.000Z,27.6700,21.0200,9.75000,-15.1000,621.900,7.48000,107901.,0.100000
2012-07-15T08:20:00.000Z,27.6800,20.7400,9.05000,-15.8700,620.200,7.14000,73766.0,0.0800000
2012-07-15T08:25:00.000Z,27.6300,20.2000,8.68000,-16.7300,614.000,6.10000,60023.0,0.0600000
2012-07-15T08:30:00.000Z,27.4400,20.5800,8.36000,-16.0200,608.300,7.47000,67813.0,0.0800000
2012-07-15T08:35:00.000Z,26.9600,19.4500,6.23000,-17.5700,608.500,9.24000,80584.0,0.110000
2012-07-15T08:40:00.000Z,26.9900,20.1500,6.08000,-16.8100,615.400,8.55000,74703.0,0.100000
2012-07-15T08:45:00.000Z,26.8700,20.4900,4.74000,-16.7200,616.200,8.23000,70594.0,0.100000
2012-07-15T08:50:00.000Z,27.1800,20.6200,1.93000,-17.5300,617.200,6.33000,73028.0,0.0700000
2012-07-15T08:55:00.000Z,27.2100,19.1500,5.69000,-18.4300,608.500,5.99000,85682.0,0.0700000
2012-07-15T09:00:00.000Z,27.4800,20.0300,6.47000,-17.6100,609.900,4.80000,89190.0,0.0600000
2012-07-15T09:05:00.000Z,27.5700,20.5300,6.55000,-17.1900,611.800,3.25000,73576.0,0.0400000
2012-07-15T09:10:00.000Z,27.4300,20.6400,4.95000,-17.3700,614.400,3.37000,72555.0,0.0400000
2012-07-15T09:15:00.000Z,27.4500,20.5800,3.68000,-17.7700,614.900,3.42000,78335.0,0.0400000
2012-07-15T09:20:00.000Z,27.7100,20.4200,4.20000,-18.2300,625.500,2.74000,45294.0,0.0300000
2012-07-15T09:25:00.000Z,27.4900,20.4900,3.78000,-17.9300,616.900,2.92000,46367.0,0.0300000
2012-07-15T09:30:00.000Z,27.4600,20.5100,4.65000,-17.6100,616.100,2.80000,46876.0,0.0300000
2012-07-15T09:35:00.000Z,27.4100,20.5900,4.50000,-17.5200,624.600,2.63000,35206.0,0.0200000
2012-07-15T09:40:00.000Z,27.2500,20.4100,3.77000,-17.6500,621.900,2.57000,38229.0,0.0200000
2012-07-15T09:45:00.000Z,27.1600,20.3800,4.23000,-17.4400,614.300,2.42000,48271.0,0.0200000
2012-07-15T09:50:00.000Z,27.1000,20.2200,4.18000,-17.5400,614.600,2.45000,43174.0,0.0200000
2012-07-15T09:55:00.000Z,27.0500,20.4400,5.03000,-16.9400,613.000,2.52000,41320.0,0.0300000
2012-07-15T10:00:00.000Z,26.9800,20.1900,3.91000,-17.4600,611.000,2.51000,39437.0,0.0200000
2012-07-15T10:05:00.000Z,26.9500,20.3900,4.92000,-16.8900,610.200,2.39000,37506.0,0.0200000
2012-07-15T10:10:00.000Z,26.8800,20.3400,4.95000,-16.8600,613.600,2.33000,38818.0,0.0200000
2012-07-15T10:15:00.000Z,26.8500,20.4000,4.80000,-16.7800,613.000,2.34000,37450.0,0.0200000
2012-07-15T10:20:00.000Z,26.8200,19.5600,4.32000,-17.8200,617.500,2.21000,36415.0,0.0200000
2012-07-15T10:25:00.000Z,26.7900,19.5100,4.96000,-17.6700,614.900,1.78000,34983.0,0.0200000
2012-07-15T10:30:00.000Z,26.6000,18.9500,5.46000,-17.8400,607.700,1.81000,31927.0,0.0200000
2012-07-15T10:35:00.000Z,26.4400,18.3900,6.52000,-17.8300,603.800,2.19000,37366.0,0.0200000
2012-07-15T10:40:00.000Z,26.3900,18.5100,6.59000,-17.6100,601.000,2.17000,35054.0,0.0200000
2012-07-15T10:45:00.000Z,26.3500,17.8600,7.84000,-17.7000,599.700,2.13000,34119.0,0.0200000
2012-07-15T10:50:00.000Z,26.2900,17.4400,8.50000,-17.7400,600.900,2.18000,38274.0,0.0200000
2012-07-15T10:55:00.000Z,26.2900,16.9200,9.51000,-17.7400,603.100,2.16000,33404.0,0.0200000
